,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,59.38%,42.42%,43.75%,42.42%,54.55%,36.36%
agree,25%,33.33%,21.88%,33.33%,30.3%,42.42%
neutral,12.5%,15.15%,21.88%,18.18%,15.15%,15.15%
disagree,3.12%,3.03%,0%,3.03%,0%,3.03%
strongly_disagree,0%,6.06%,3.12%,3.03%,0%,3.03%
na,0%,0%,9.38%,0%,0%,0%
responses,32.,33.,32.,33.,33.,33.
