,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,71.43%,64.29%,64.29%,57.14%,71.43%,61.54%
agree,21.43%,21.43%,35.71%,21.43%,14.29%,15.38%
neutral,7.14%,0%,0%,7.14%,7.14%,15.38%
disagree,0%,7.14%,0%,7.14%,0%,0%
strongly_disagree,0%,7.14%,0%,7.14%,7.14%,7.69%
na,0%,0%,0%,0%,0%,0%
responses,14.,14.,14.,14.,14.,13.
