,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,44.44%,33.33%,36.62%,38.89%,38.03%,27.78%
agree,25%,20.83%,29.58%,38.89%,28.17%,26.39%
neutral,15.28%,30.56%,23.94%,15.28%,16.9%,22.22%
disagree,9.72%,6.94%,4.23%,2.78%,8.45%,15.28%
strongly_disagree,5.56%,8.33%,4.23%,4.17%,8.45%,8.33%
na,0%,0%,1.41%,0%,0%,0%
responses,72.,72.,71.,72.,71.,72.
