,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,19.35%,22.58%,19.35%,25.81%,19.35%,16.13%
agree,48.39%,48.39%,51.61%,45.16%,45.16%,51.61%
neutral,19.35%,16.13%,19.35%,22.58%,22.58%,22.58%
disagree,6.45%,9.68%,6.45%,6.45%,9.68%,6.45%
strongly_disagree,6.45%,3.23%,3.23%,0%,3.23%,3.23%
na,0%,0%,0%,0%,0%,0%
responses,31.,31.,31.,31.,31.,31.
