,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,69.49%,72.88%,63.79%,63.79%,67.24%,70.69%
agree,20.34%,16.95%,24.14%,24.14%,22.41%,20.69%
neutral,10.17%,8.47%,8.62%,12.07%,10.34%,8.62%
disagree,0%,1.69%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,3.45%,0%,0%,0%
responses,59.,59.,58.,58.,58.,58.
