,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,59.02%,45.9%,52.46%,50.82%,47.54%,45.9%
agree,32.79%,39.34%,29.51%,34.43%,31.15%,34.43%
neutral,6.56%,8.2%,13.11%,11.48%,14.75%,18.03%
disagree,0%,4.92%,0%,1.64%,3.28%,0%
strongly_disagree,1.64%,1.64%,1.64%,1.64%,3.28%,1.64%
na,0%,0%,3.28%,0%,0%,0%
responses,61.,61.,61.,61.,61.,61.
