,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,66.67%,62.5%,55.26%,53.23%,61.9%,43.55%
agree,17.95%,18.75%,28.95%,35.48%,25.4%,25.81%
neutral,10.26%,12.5%,13.16%,9.68%,9.52%,16.13%
disagree,5.13%,4.69%,2.63%,0%,1.59%,12.9%
strongly_disagree,0%,0%,0%,1.61%,1.59%,0%
na,0%,1.56%,0%,0%,0%,1.61%
responses,39.,64.,38.,62.,63.,62.
