,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,50%,66.67%,58.33%,50%,50%,83.33%
agree,16.67%,0%,16.67%,0%,8.33%,8.33%
neutral,16.67%,8.33%,16.67%,16.67%,16.67%,0%
disagree,0%,16.67%,0%,16.67%,8.33%,8.33%
strongly_disagree,16.67%,8.33%,0%,16.67%,16.67%,0%
na,0%,0%,8.33%,0%,0%,0%
responses,12.,12.,12.,12.,12.,12.
