,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,63.89%,58.33%,61.11%,52.78%,61.11%,58.33%
agree,36.11%,36.11%,33.33%,33.33%,30.56%,33.33%
neutral,0%,5.56%,5.56%,11.11%,5.56%,8.33%
disagree,0%,0%,0%,2.78%,2.78%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,36.,36.,36.,36.,36.,36.
