,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,16.74%,15.47%,16.47%,13.13%,19.48%,15.27%
agree,21.21%,24.23%,26.73%,28.14%,32.9%,20.17%
neutral,32.61%,25.55%,30.78%,17.89%,20.78%,21.61%
disagree,9.38%,12.7%,7.8%,19.77%,13.28%,14.27%
strongly_disagree,12.55%,19.56%,9.1%,19.34%,12.12%,26.66%
na,7.5%,2.48%,9.1%,1.73%,1.44%,2.02%
responses,693.,685.,692.,693.,693.,694.
