,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,66.67%,77.78%,72%,66.67%,66.67%,85.19%
agree,12.5%,18.52%,12%,25.93%,29.63%,11.11%
neutral,12.5%,3.7%,12%,3.7%,3.7%,3.7%
disagree,4.17%,0%,4%,3.7%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,4.17%,0%,0%,0%,0%,0%
responses,24.,27.,25.,27.,27.,27.
