,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,63.16%,42.11%,47.37%,42.11%,42.11%,57.89%
agree,31.58%,47.37%,36.84%,47.37%,47.37%,36.84%
neutral,0%,5.26%,5.26%,5.26%,5.26%,5.26%
disagree,0%,5.26%,5.26%,0%,5.26%,0%
strongly_disagree,5.26%,0%,0%,5.26%,0%,0%
na,0%,0%,5.26%,0%,0%,0%
responses,19.,19.,19.,19.,19.,19.
