,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,49.37%,42.31%,53.16%,37.18%,48.1%,39.24%
agree,35.44%,34.62%,30.38%,29.49%,34.18%,35.44%
neutral,8.86%,17.95%,11.39%,16.67%,10.13%,16.46%
disagree,3.8%,1.28%,1.27%,11.54%,5.06%,7.59%
strongly_disagree,2.53%,3.85%,1.27%,5.13%,1.27%,1.27%
na,0%,0%,2.53%,0%,1.27%,0%
responses,79.,78.,79.,78.,79.,79.
