,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,36.36%,40.91%,47.62%,40.91%,36.36%,40.91%
agree,50%,45.45%,42.86%,45.45%,50%,45.45%
neutral,13.64%,13.64%,9.52%,13.64%,13.64%,13.64%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,22.,22.,21.,22.,22.,22.
