,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,56.25%,53.12%,50%,59.38%,68.75%,54.84%
agree,25%,18.75%,15.62%,9.38%,12.5%,16.13%
neutral,12.5%,21.88%,28.12%,15.62%,9.38%,16.13%
disagree,0%,3.12%,0%,15.62%,9.38%,6.45%
strongly_disagree,6.25%,3.12%,0%,0%,0%,6.45%
na,0%,0%,6.25%,0%,0%,0%
responses,32.,32.,32.,32.,32.,31.
