,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,36.67%,33.33%,26.67%,30%,36.67%,30%
agree,36.67%,30%,43.33%,43.33%,40%,36.67%
neutral,16.67%,16.67%,23.33%,13.33%,16.67%,16.67%
disagree,6.67%,13.33%,3.33%,6.67%,0%,6.67%
strongly_disagree,0%,3.33%,0%,3.33%,3.33%,6.67%
na,3.33%,3.33%,3.33%,3.33%,3.33%,3.33%
responses,30.,30.,30.,30.,30.,30.
