,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,15.86%,15.47%,14.68%,13.13%,19.48%,15.27%
agree,20.26%,24.23%,24.96%,28.14%,32.9%,20.17%
neutral,30.98%,25.55%,31.86%,17.89%,20.78%,21.61%
disagree,10.13%,12.7%,8.22%,19.77%,13.28%,14.27%
strongly_disagree,14.68%,19.56%,10.13%,19.34%,12.12%,26.66%
na,8.08%,2.48%,10.13%,1.73%,1.44%,2.02%
responses,681.,685.,681.,693.,693.,694.
