,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,60%,56%,64%,60%,68%,54.17%
agree,24%,24%,24%,24%,16%,29.17%
neutral,16%,16%,12%,12%,16%,8.33%
disagree,0%,0%,0%,0%,0%,4.17%
strongly_disagree,0%,4%,0%,4%,0%,4.17%
na,0%,0%,0%,0%,0%,0%
responses,25.,25.,25.,25.,25.,24.
