,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,27.92%,46.39%,26.62%,50.6%,55.09%,47.06%
agree,14.29%,40.96%,12.99%,38.69%,34.13%,37.06%
neutral,9.09%,7.23%,9.74%,5.36%,5.39%,8.24%
disagree,1.3%,0.6%,0.65%,0%,0.6%,1.76%
strongly_disagree,0%,0%,0.65%,0%,0%,0.59%
na,47.4%,4.82%,49.35%,5.36%,4.79%,5.29%
responses,154.,166.,154.,168.,167.,170.
