,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,15%,15%,21.05%,10%,25%,10%
agree,45%,55%,52.63%,45%,50%,80%
neutral,10%,5%,15.79%,15%,5%,5%
disagree,10%,15%,5.26%,15%,15%,0%
strongly_disagree,15%,5%,0%,10%,0%,0%
na,5%,5%,5.26%,5%,5%,5%
responses,20.,20.,19.,20.,20.,20.
