,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,58.33%,50%,50%,50%,33.33%,33.33%
agree,25%,33.33%,33.33%,33.33%,50%,25%
neutral,0%,8.33%,8.33%,16.67%,16.67%,41.67%
disagree,16.67%,8.33%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,8.33%,0%,0%,0%
responses,12.,12.,12.,12.,12.,12.
