,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,77.5%,67.5%,65%,70%,72.5%,55%
agree,20%,27.5%,30%,20%,27.5%,22.5%
neutral,2.5%,5%,2.5%,10%,0%,12.5%
disagree,0%,0%,0%,0%,0%,7.5%
strongly_disagree,0%,0%,0%,0%,0%,2.5%
na,0%,0%,2.5%,0%,0%,0%
responses,40.,40.,40.,40.,40.,40.
