,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,66.67%,53.33%,53.33%,58.62%,63.33%,56.67%
agree,26.67%,40%,33.33%,31.03%,30%,26.67%
neutral,3.33%,6.67%,10%,10.34%,3.33%,16.67%
disagree,3.33%,0%,3.33%,0%,3.33%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,30.,30.,30.,29.,30.,30.
