,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,28.57%,33.33%,27.27%,33.33%,33.33%,38.1%
agree,47.62%,38.1%,50%,47.62%,38.1%,28.57%
neutral,14.29%,14.29%,22.73%,14.29%,23.81%,23.81%
disagree,4.76%,4.76%,0%,0%,0%,4.76%
strongly_disagree,4.76%,4.76%,0%,4.76%,4.76%,0%
na,0%,4.76%,0%,0%,0%,4.76%
responses,21.,21.,22.,21.,21.,21.
