,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,52.54%,50.85%,59.32%,45.76%,50.85%,44.07%
agree,25.42%,28.81%,30.51%,28.81%,35.59%,33.9%
neutral,13.56%,13.56%,6.78%,18.64%,11.86%,18.64%
disagree,6.78%,3.39%,0%,3.39%,1.69%,1.69%
strongly_disagree,1.69%,3.39%,3.39%,3.39%,0%,1.69%
na,0%,0%,0%,0%,0%,0%
responses,59.,59.,59.,59.,59.,59.
