,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,50.34%,41.38%,48.97%,37.93%,44.14%,33.79%
agree,37.24%,37.24%,36.55%,43.45%,45.52%,33.1%
neutral,8.28%,15.86%,11.03%,12.41%,7.59%,20.69%
disagree,2.76%,3.45%,2.76%,4.14%,2.07%,8.28%
strongly_disagree,1.38%,2.07%,0.69%,2.07%,0.69%,4.14%
na,0%,0%,0%,0%,0%,0%
responses,145.,145.,145.,145.,145.,145.
