,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,23.08%,7.69%,23.08%,15.38%,23.08%,7.69%
agree,38.46%,46.15%,61.54%,38.46%,53.85%,46.15%
neutral,23.08%,30.77%,15.38%,38.46%,15.38%,23.08%
disagree,15.38%,7.69%,0%,0%,7.69%,15.38%
strongly_disagree,0%,7.69%,0%,7.69%,0%,7.69%
na,0%,0%,0%,0%,0%,0%
responses,13.,13.,13.,13.,13.,13.
