,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,32.69%,30.77%,48.54%,27.88%,33.65%,22.12%
agree,39.42%,27.88%,33.98%,43.27%,30.77%,30.77%
neutral,18.27%,26.92%,13.59%,18.27%,23.08%,30.77%
disagree,5.77%,8.65%,0.97%,5.77%,7.69%,6.73%
strongly_disagree,2.88%,4.81%,1.94%,3.85%,3.85%,8.65%
na,0.96%,0.96%,0.97%,0.96%,0.96%,0.96%
responses,104.,104.,103.,104.,104.,104.
