,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,71.93%,63.16%,68.42%,71.43%,70.18%,61.4%
agree,22.81%,26.32%,24.56%,25%,21.05%,24.56%
neutral,3.51%,5.26%,5.26%,1.79%,7.02%,10.53%
disagree,1.75%,5.26%,0%,1.79%,0%,1.75%
strongly_disagree,0%,0%,0%,0%,1.75%,1.75%
na,0%,0%,1.75%,0%,0%,0%
responses,57.,57.,57.,56.,57.,57.
