,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,81.58%,70.27%,81.08%,78.38%,77.78%,56.76%
agree,18.42%,27.03%,18.92%,21.62%,19.44%,40.54%
neutral,0%,2.7%,0%,0%,2.78%,2.7%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,38.,37.,37.,37.,36.,37.
