,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,30.43%,26.09%,34.78%,30.43%,39.13%,21.74%
agree,34.78%,43.48%,30.43%,34.78%,43.48%,26.09%
neutral,17.39%,13.04%,26.09%,26.09%,8.7%,34.78%
disagree,4.35%,13.04%,0%,0%,4.35%,8.7%
strongly_disagree,0%,0%,0%,4.35%,0%,4.35%
na,13.04%,4.35%,8.7%,4.35%,4.35%,4.35%
responses,23.,23.,23.,23.,23.,23.
