,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,40%,36.67%,46.67%,36.67%,53.33%,43.33%
agree,13.33%,16.67%,13.33%,16.67%,20%,26.67%
neutral,23.33%,20%,23.33%,16.67%,10%,13.33%
disagree,13.33%,13.33%,0%,13.33%,3.33%,6.67%
strongly_disagree,10%,13.33%,10%,16.67%,13.33%,10%
na,0%,0%,6.67%,0%,0%,0%
responses,30.,30.,30.,30.,30.,30.
