,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,33.98%,40.89%,34.04%,42.62%,49.25%,30.32%
agree,19.26%,36.63%,19.3%,38.09%,39.03%,33.5%
neutral,14.36%,16.01%,14.74%,11.07%,7.71%,21.11%
disagree,1.93%,4.77%,1.05%,6.54%,2.68%,10.05%
strongly_disagree,1.4%,1.53%,1.4%,1.51%,1.17%,4.69%
na,29.07%,0.17%,29.47%,0.17%,0.17%,0.34%
responses,571.,587.,570.,596.,597.,597.
