,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,40.58%,31.88%,40.58%,41.18%,39.13%,28.99%
agree,30.43%,26.09%,20.29%,29.41%,33.33%,23.19%
neutral,15.94%,17.39%,18.84%,11.76%,11.59%,20.29%
disagree,2.9%,10.14%,8.7%,5.88%,8.7%,13.04%
strongly_disagree,4.35%,13.04%,5.8%,11.76%,7.25%,14.49%
na,5.8%,1.45%,5.8%,0%,0%,0%
responses,69.,69.,69.,68.,69.,69.
