,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,66.67%,50%,59.09%,50%,50%,45%
agree,19.05%,31.82%,18.18%,22.73%,31.82%,35%
neutral,9.52%,13.64%,22.73%,22.73%,13.64%,15%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,4.76%,4.55%,0%,4.55%,4.55%,5%
na,0%,0%,0%,0%,0%,0%
responses,21.,22.,22.,22.,22.,20.
