,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,30.77%,30.77%,50%,30.77%,30.77%,30.77%
agree,38.46%,38.46%,25%,15.38%,38.46%,46.15%
neutral,15.38%,7.69%,16.67%,23.08%,23.08%,15.38%
disagree,15.38%,7.69%,0%,7.69%,7.69%,0%
strongly_disagree,0%,15.38%,0%,23.08%,0%,7.69%
na,0%,0%,8.33%,0%,0%,0%
responses,13.,13.,12.,13.,13.,13.
