,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,40.42%,32.83%,36.94%,39.46%,44.61%,28.92%
agree,37.43%,33.13%,33.33%,41.57%,36.53%,28.92%
neutral,16.17%,19.15%,19.82%,15.66%,13.77%,23.49%
disagree,3.89%,12.46%,2.7%,2.11%,3.29%,11.14%
strongly_disagree,0.9%,1.82%,1.8%,0.6%,1.2%,6.93%
na,1.2%,0.61%,5.41%,0.6%,0.6%,0.6%
responses,334.,329.,333.,332.,334.,332.
