,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,68.52%,69.23%,66.04%,64.15%,67.92%,56.6%
agree,27.78%,26.92%,26.42%,26.42%,22.64%,37.74%
neutral,3.7%,3.85%,7.55%,5.66%,9.43%,5.66%
disagree,0%,0%,0%,1.89%,0%,0%
strongly_disagree,0%,0%,0%,1.89%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,54.,52.,53.,53.,53.,53.
