,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,67.59%,50.94%,60.38%,42.99%,56.07%,33.96%
agree,21.3%,29.25%,27.36%,31.78%,32.71%,30.19%
neutral,9.26%,13.21%,9.43%,14.02%,8.41%,20.75%
disagree,0%,1.89%,0.94%,8.41%,1.87%,8.49%
strongly_disagree,0.93%,3.77%,0.94%,2.8%,0.93%,6.6%
na,0.93%,0.94%,0.94%,0%,0%,0%
responses,108.,106.,106.,107.,107.,106.
