,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,31.58%,31.58%,31.58%,47.37%,36.84%,33.33%
agree,52.63%,42.11%,47.37%,42.11%,42.11%,44.44%
neutral,15.79%,26.32%,21.05%,10.53%,21.05%,22.22%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,19.,19.,19.,19.,19.,18.
