,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,33.33%,26.67%,43.33%,33.33%,30%,23.33%
agree,30%,36.67%,30%,30%,43.33%,46.67%
neutral,16.67%,10%,20%,10%,20%,13.33%
disagree,20%,23.33%,3.33%,16.67%,6.67%,13.33%
strongly_disagree,0%,3.33%,3.33%,10%,0%,3.33%
na,0%,0%,0%,0%,0%,0%
responses,30.,30.,30.,30.,30.,30.
