,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,51.28%,35.9%,41.03%,38.46%,46.15%,28.21%
agree,30.77%,30.77%,41.03%,43.59%,41.03%,35.9%
neutral,5.13%,10.26%,5.13%,10.26%,2.56%,17.95%
disagree,10.26%,12.82%,0%,2.56%,7.69%,7.69%
strongly_disagree,2.56%,10.26%,2.56%,5.13%,2.56%,10.26%
na,0%,0%,10.26%,0%,0%,0%
responses,39.,39.,39.,39.,39.,39.
