,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,30%,40%,30%,30%,30%,30%
agree,40%,40%,40%,60%,20%,50%
neutral,20%,10%,30%,10%,40%,20%
disagree,10%,10%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,10%,0%
na,0%,0%,0%,0%,0%,0%
responses,10.,10.,10.,10.,10.,10.
