,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,22.73%,37.04%,22.73%,51.85%,51.85%,33.33%
agree,4.55%,22.22%,4.55%,48.15%,44.44%,40.74%
neutral,0%,29.63%,0%,0%,3.7%,18.52%
disagree,0%,7.41%,0%,0%,0%,3.7%
strongly_disagree,0%,0%,0%,0%,0%,3.7%
na,72.73%,3.7%,72.73%,0%,0%,0%
responses,22.,27.,22.,27.,27.,27.
