,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,23.53%,26.47%,20.59%,23.53%,35.29%,35.29%
agree,29.41%,38.24%,35.29%,35.29%,29.41%,26.47%
neutral,26.47%,20.59%,23.53%,20.59%,26.47%,26.47%
disagree,5.88%,5.88%,5.88%,11.76%,5.88%,5.88%
strongly_disagree,11.76%,5.88%,5.88%,5.88%,0%,2.94%
na,2.94%,2.94%,8.82%,2.94%,2.94%,2.94%
responses,34.,34.,34.,34.,34.,34.
