,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,0%,0%,0%,0%,11.11%,33.33%
agree,11.11%,11.11%,77.78%,37.5%,11.11%,22.22%
neutral,22.22%,11.11%,22.22%,0%,11.11%,11.11%
disagree,22.22%,44.44%,0%,50%,22.22%,22.22%
strongly_disagree,44.44%,33.33%,0%,12.5%,44.44%,11.11%
na,0%,0%,0%,0%,0%,0%
responses,9.,9.,9.,8.,9.,9.
