,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,50%,10.61%,34.85%,13.64%,18.46%,12.12%
agree,31.82%,39.39%,43.94%,25.76%,33.85%,36.36%
neutral,6.06%,25.76%,13.64%,21.21%,21.54%,30.3%
disagree,7.58%,15.15%,0%,25.76%,18.46%,13.64%
strongly_disagree,4.55%,9.09%,3.03%,13.64%,7.69%,7.58%
na,0%,0%,4.55%,0%,0%,0%
responses,66.,66.,66.,66.,65.,66.
