,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,16.57%,28.78%,14.5%,16.32%,20.36%,30.65%
agree,30.18%,29.67%,29.29%,30.27%,35.33%,34.52%
neutral,25.74%,18.69%,28.11%,20.47%,21.86%,17.56%
disagree,9.47%,10.09%,12.13%,13.65%,10.78%,4.76%
strongly_disagree,14.2%,12.17%,10.36%,17.8%,10.78%,11.31%
na,3.85%,0.59%,5.62%,1.48%,0.9%,1.19%
responses,338.,337.,338.,337.,334.,336.
