,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,48.84%,60.98%,39.53%,51.16%,51.16%,60.47%
agree,23.26%,34.15%,25.58%,39.53%,32.56%,27.91%
neutral,20.93%,2.44%,25.58%,6.98%,9.3%,9.3%
disagree,2.33%,2.44%,2.33%,2.33%,2.33%,0%
strongly_disagree,2.33%,0%,0%,0%,4.65%,2.33%
na,2.33%,0%,6.98%,0%,0%,0%
responses,43.,41.,43.,43.,43.,43.
