,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,74.14%,60.34%,70.18%,72.41%,75.86%,48.28%
agree,17.24%,25.86%,19.3%,18.97%,17.24%,24.14%
neutral,6.9%,10.34%,7.02%,6.9%,3.45%,20.69%
disagree,0%,1.72%,0%,1.72%,3.45%,6.9%
strongly_disagree,1.72%,1.72%,0%,0%,0%,0%
na,0%,0%,3.51%,0%,0%,0%
responses,58.,58.,57.,58.,58.,58.
