,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,14.29%,24.14%,14.29%,27.27%,6.06%,60.61%
agree,14.29%,44.83%,14.29%,48.48%,36.36%,24.24%
neutral,0%,17.24%,0%,12.12%,27.27%,9.09%
disagree,0%,0%,0%,6.06%,18.18%,3.03%
strongly_disagree,0%,6.9%,0%,6.06%,12.12%,3.03%
na,71.43%,6.9%,71.43%,0%,0%,0%
responses,7.,29.,7.,33.,33.,33.
