,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,16.67%,17.65%,33.33%,5.56%,16.67%,44.44%
agree,16.67%,5.88%,33.33%,27.78%,11.11%,38.89%
neutral,5.56%,23.53%,5.56%,16.67%,27.78%,0%
disagree,16.67%,29.41%,5.56%,22.22%,16.67%,5.56%
strongly_disagree,33.33%,11.76%,11.11%,16.67%,16.67%,0%
na,11.11%,11.76%,11.11%,11.11%,11.11%,11.11%
responses,18.,17.,18.,18.,18.,18.
