,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,38.89%,47.37%,33.33%,31.58%,36.84%,68.42%
agree,16.67%,36.84%,38.89%,47.37%,36.84%,21.05%
neutral,5.56%,5.26%,5.56%,15.79%,15.79%,0%
disagree,5.56%,10.53%,0%,5.26%,5.26%,10.53%
strongly_disagree,0%,0%,0%,0%,5.26%,0%
na,33.33%,0%,22.22%,0%,0%,0%
responses,18.,19.,18.,19.,19.,19.
