,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,60%,28.57%,40%,20%,33.33%,13.33%
agree,40%,50%,40%,73.33%,60%,46.67%
neutral,0%,21.43%,13.33%,6.67%,0%,40%
disagree,0%,0%,0%,0%,6.67%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,6.67%,0%,0%,0%
responses,15.,14.,15.,15.,15.,15.
