,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,18.29%,17.28%,21.47%,20.86%,21.34%,23.78%
agree,22.56%,24.69%,36.81%,46.63%,31.71%,27.44%
neutral,32.32%,24.69%,28.22%,24.54%,24.39%,27.44%
disagree,14.02%,19.14%,3.07%,3.68%,14.02%,11.59%
strongly_disagree,12.8%,14.2%,1.23%,4.29%,8.54%,9.76%
na,0%,0%,9.2%,0%,0%,0%
responses,164.,162.,163.,163.,164.,164.
