,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,51.85%,62.96%,51.85%,40.74%,33.33%,48.15%
agree,25.93%,25.93%,25.93%,22.22%,25.93%,48.15%
neutral,3.7%,7.41%,18.52%,18.52%,14.81%,3.7%
disagree,14.81%,3.7%,0%,11.11%,22.22%,0%
strongly_disagree,3.7%,0%,0%,7.41%,3.7%,0%
na,0%,0%,3.7%,0%,0%,0%
responses,27.,27.,27.,27.,27.,27.
