,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,33.33%,46.67%,46.67%,53.33%,53.33%,26.67%
agree,60%,46.67%,40%,40%,46.67%,66.67%
neutral,6.67%,0%,6.67%,6.67%,0%,6.67%
disagree,0%,6.67%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,6.67%,0%,0%,0%
responses,15.,15.,15.,15.,15.,15.
