,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,47.37%,42.11%,47.37%,44.44%,36.84%,42.11%
agree,26.32%,26.32%,26.32%,27.78%,31.58%,31.58%
neutral,15.79%,15.79%,21.05%,27.78%,21.05%,21.05%
disagree,0%,5.26%,5.26%,0%,5.26%,5.26%
strongly_disagree,10.53%,10.53%,0%,0%,5.26%,0%
na,0%,0%,0%,0%,0%,0%
responses,19.,19.,19.,18.,19.,19.
