,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,37.93%,35.63%,35%,36.15%,39.85%,31.03%
agree,34.87%,40.23%,39.23%,44.62%,41.38%,36.4%
neutral,13.41%,15.33%,16.92%,11.92%,11.88%,20.69%
disagree,8.81%,6.51%,3.46%,4.62%,4.6%,7.66%
strongly_disagree,3.45%,1.53%,2.31%,1.92%,1.53%,3.45%
na,1.53%,0.77%,3.08%,0.77%,0.77%,0.77%
responses,261.,261.,260.,260.,261.,261.
