,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,35.71%,42.86%,42.86%,28.57%,35.71%,35.71%
agree,50%,42.86%,42.86%,57.14%,50%,42.86%
neutral,14.29%,14.29%,14.29%,14.29%,14.29%,21.43%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,14.,14.,14.,14.,14.,14.
