,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,28.75%,36.25%,27.5%,30.38%,32.5%,35%
agree,33.75%,33.75%,36.25%,40.51%,40%,43.75%
neutral,22.5%,20%,22.5%,18.99%,17.5%,16.25%
disagree,6.25%,6.25%,8.75%,6.33%,5%,2.5%
strongly_disagree,6.25%,3.75%,3.75%,3.8%,5%,2.5%
na,2.5%,0%,1.25%,0%,0%,0%
responses,80.,80.,80.,79.,80.,80.
