,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,47.22%,50%,44.44%,44.44%,47.22%,44.44%
agree,22.22%,16.67%,22.22%,27.78%,22.22%,25%
neutral,22.22%,25%,25%,19.44%,25%,22.22%
disagree,5.56%,5.56%,5.56%,2.78%,2.78%,5.56%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,2.78%,2.78%,2.78%,5.56%,2.78%,2.78%
responses,36.,36.,36.,36.,36.,36.
