,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,35.48%,44.83%,41.94%,41.94%,35.48%,38.71%
agree,35.48%,34.48%,38.71%,38.71%,35.48%,45.16%
neutral,16.13%,13.79%,16.13%,16.13%,19.35%,9.68%
disagree,3.23%,6.9%,3.23%,3.23%,6.45%,3.23%
strongly_disagree,9.68%,0%,0%,0%,3.23%,3.23%
na,0%,0%,0%,0%,0%,0%
responses,31.,29.,31.,31.,31.,31.
