,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,26.92%,5.77%,63.46%,33.33%,23.08%,1.92%
agree,46.15%,21.15%,25%,43.14%,32.69%,15.38%
neutral,26.92%,32.69%,7.69%,19.61%,19.23%,21.15%
disagree,0%,17.31%,0%,3.92%,23.08%,32.69%
strongly_disagree,0%,23.08%,0%,0%,1.92%,28.85%
na,0%,0%,3.85%,0%,0%,0%
responses,52.,52.,52.,51.,52.,52.
